Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1AG1210,2018.11,1696.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2018.12,1947.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.01,1713.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.02,1601.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.03,1756.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.04,1662.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.05,1690.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.06,1620,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.07,1650.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.08,1705.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.09,1661.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.1,1759.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.11,1781.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2019.12,2018.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2020.01,1779.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2020.02,1759.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2020.03,2205.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1AG1210,2020.04,2073,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.03,906.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.04,910.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.05,916,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.06,923.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.07,922.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.08,927.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.09,924.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.1,931.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.11,940.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2007.12,941.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.01,952.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.02,955.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.03,976.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.04,953.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.05,964.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.06,963.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.07,969.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.08,989.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.09,996.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.1,1008.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.11,1018.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2008.12,1016.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.01,1031,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.02,1029.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.03,1034.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.04,1051.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.05,1057.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.06,1061.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.07,1067.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.08,1065.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.09,1066.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.1,1056.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.11,1060.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2009.12,1072.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.01,1068.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.02,1075.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.03,1100.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.04,1067.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.05,1089.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.06,1094.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.07,1105.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.08,1107.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.09,1127.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.1,1149.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.11,1154.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2010.12,1162.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.01,1160.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.02,1171.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.03,1179.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.04,1195.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.05,1193.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.06,1207.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.07,1211.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.08,1210.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.09,1221.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.1,1221.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.11,1215.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2011.12,1220.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.01,1222.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.02,1232.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.03,1240.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.04,1248.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.05,1241,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.06,1254.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.07,1253.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.08,1266.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
ECTM.S1SG1210,2012.09,1261.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores,,,
